repository,username,mention_count,roles,is_known_bot,only_comments,high_volume,suspected_bot
kubernetes,lwr20,1,['comment_authors'],False,True,False,True
kubernetes,trasc,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,testwill,43,"['comment_authors', 'author']",False,False,False,False
kubernetes,imjasonh,1,['comment_authors'],False,True,False,True
kubernetes,levikobi,3,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,AryanSharma9917,7,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,rpluem-vf,3,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,icefed,3,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,macostea,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,TheDen,1,['author'],False,False,False,False
kubernetes,dosmanak,1,['comment_authors'],False,True,False,True
kubernetes,hellocn9,3,"['comment_authors', 'author']",False,False,False,False
kubernetes,davidhay1969,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,windsonsea,3,"['author', 'review_comment_authors']",False,False,False,False
kubernetes,chansuke,12,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,vedantneekhra,3,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,SoorajBharadwaj07,1,['author'],False,False,False,False
kubernetes,vasiliy-ul,1,['review_comment_authors'],False,True,False,True
kubernetes,eiffel-fl,5,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,b8kings0ga,6,"['comment_authors', 'author']",False,False,False,False
kubernetes,crenshaw-dev,3,"['comment_authors', 'author']",False,False,False,False
kubernetes,sbdtu5498,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,dongjiang1989,7,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,sachin12msd,1,['author'],False,False,False,False
kubernetes,jmulcahyTSC,1,['comment_authors'],False,True,False,True
kubernetes,AverageMarcus,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,cshiv,1,['comment_authors'],False,True,False,True
kubernetes,killshotrevival,3,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,Zeratoxx,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,pbialon,3,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,abhigyadufare,1,['author'],False,False,False,False
kubernetes,sbogomolov,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,AhmedGrati,4,"['comment_authors', 'author']",False,False,False,False
kubernetes,wlp1153468871,3,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,bichengpeng,2,"['author', 'review_comment_authors']",False,False,False,False
kubernetes,wedsonaf,3,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,skaegi,1,['comment_authors'],False,True,False,True
kubernetes,fidencio,1,['comment_authors'],False,True,False,True
kubernetes,raywainman,1,['author'],False,False,False,False
kubernetes,Evan-Reilly,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,mskrocki,6,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,Sanjaysingh12345,1,['author'],False,False,False,False
kubernetes,toVersus,1,['review_comment_authors'],False,True,False,True
kubernetes,aofekiko,3,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,dipan-db,1,['review_comment_authors'],False,True,False,True
kubernetes,vadasambar,6,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,ankit618,3,['author'],False,False,False,False
kubernetes,ljosyula,7,"['comment_authors', 'author']",False,False,False,False
kubernetes,xuexu6666,7,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,yingjun8,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,sanjeev003,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,TomCools,1,['comment_authors'],False,True,False,True
kubernetes,yyzai666,3,"['comment_authors', 'author']",False,False,False,False
kubernetes,Azhovan,1,['author'],False,False,False,False
kubernetes,jadhaj,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,cbley-da,1,['author'],False,False,False,False
kubernetes,raelix,1,['comment_authors'],False,True,False,True
kubernetes,josemotafbn,1,['comment_authors'],False,True,False,True
kubernetes,lion7,1,['comment_authors'],False,True,False,True
kubernetes,alban,1,['comment_authors'],False,True,False,True
kubernetes,git-jxj,7,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,praveenkprabhakaran,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,MeowChan27,1,['author'],False,False,False,False
kubernetes,abidmunirmalik,1,['author'],False,False,False,False
kubernetes,candita,1,['comment_authors'],False,True,False,True
kubernetes,rituisboy,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,divyasri537,15,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,nine03,1,['author'],False,False,False,False
kubernetes,ace-cohere,1,['comment_authors'],False,True,False,True
kubernetes,IvoGoman,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,whzghb,3,"['comment_authors', 'author']",False,False,False,False
kubernetes,philip-peterson,2,"['author', 'review_comment_authors']",False,False,False,False
kubernetes,philipsilo,1,['comment_authors'],False,True,False,True
kubernetes,keisukesakasai,1,['author'],False,False,False,False
kubernetes,sunnoy,3,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,mansi1597,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,ning0515,6,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,JackTroy,5,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,haojue,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,callthingsoff,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,jhstianwei,1,['author'],False,False,False,False
kubernetes,j4ckstraw,6,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,mayurpatil44,2,"['author', 'review_comment_authors']",False,False,False,False
kubernetes,LinuxSuRen,8,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,uhthomas,1,['review_comment_authors'],False,True,False,True
kubernetes,claassen,3,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,kaxil,1,['comment_authors'],False,True,False,True
kubernetes,zcahana,1,['comment_authors'],False,True,False,True
kubernetes,chicobento,5,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,jwcesign,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,rayandas,8,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,tommas1988,3,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,mukesh-mahato,4,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,mwmsh,1,['review_comment_authors'],False,True,False,True
kubernetes,pramitagautam,3,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,micplus,1,['comment_authors'],False,True,False,True
kubernetes,lixd,3,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,pablo-suazo,1,['comment_authors'],False,True,False,True
kubernetes,justankiit,4,['comment_authors'],False,True,False,True
kubernetes,biswajit-9776,1,['author'],False,False,False,False
kubernetes,Bhargav-InfraCloud,1,['author'],False,False,False,False
kubernetes,Affan-7,6,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,mashetty330,2,"['author', 'review_comment_authors']",False,False,False,False
kubernetes,Ellioben,4,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,akankshapanse,3,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,calebeof,1,['author'],False,False,False,False
kubernetes,pbxqdown,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,vkatabat,1,['comment_authors'],False,True,False,True
kubernetes,DheerajKhajuria,1,['review_comment_authors'],False,True,False,True
kubernetes,ASverdlov,11,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,huweihuang,1,['author'],False,False,False,False
kubernetes,takirala,3,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,vadiminshakov,3,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,ADustyOldMuffin,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,robbat2,1,['comment_authors'],False,True,False,True
kubernetes,archever,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,dejanzele,25,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,togettoyou,18,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,luohaha3123,4,"['comment_authors', 'author']",False,False,False,False
kubernetes,Hii-Arpit,4,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,chenxinlong,1,['comment_authors'],False,True,False,True
kubernetes,harsh2478,1,['author'],False,False,False,False
kubernetes,letmerecall,4,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,chenliyo99,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,rashansmith,1,['review_comment_authors'],False,True,False,True
kubernetes,Sharpz7,8,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,guicailiao,2,"['comment_authors', 'review_comment_authors']",False,True,False,True
kubernetes,kwakubiney,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,ary1992,3,"['comment_authors', 'review_comment_authors']",False,True,False,True
kubernetes,itsajay1029,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,dfr,3,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,Ithrael,16,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,mlowery,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,apricote,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,DamianSawicki,4,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,weizhoublue,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,tnorlin,1,['comment_authors'],False,True,False,True
kubernetes,lizrice,1,['comment_authors'],False,True,False,True
kubernetes,Venkat639,1,['comment_authors'],False,True,False,True
kubernetes,rmoreas,1,['comment_authors'],False,True,False,True
kubernetes,newtondev,3,"['comment_authors', 'author']",False,False,False,False
kubernetes,Expurple,1,['comment_authors'],False,True,False,True
kubernetes,horacexd,4,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,24sama,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,andrewshaoyu,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,perdasilva,1,['comment_authors'],False,True,False,True
kubernetes,sarkar-deb,1,['author'],False,False,False,False
kubernetes,anandanthony,3,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,pegasas,12,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,rakshitgondwal,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,Gar-nation,2,"['author', 'review_comment_authors']",False,False,False,False
kubernetes,KastenMike,1,['comment_authors'],False,True,False,True
kubernetes,Jerry-Kon,1,['comment_authors'],False,True,False,True
kubernetes,dhiman360,1,['comment_authors'],False,True,False,True
kubernetes,vbatts,1,['author'],False,False,False,False
kubernetes,juniorsaldanha,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,zhuqi-lucas,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,gunit666,1,['comment_authors'],False,True,False,True
kubernetes,Rei1010,15,"['comment_authors', 'author']",False,False,False,False
kubernetes,dairlair,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,milosgajdos,1,['review_comment_authors'],False,True,False,True
kubernetes,rohitssingh,14,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,Starttoaster,1,['comment_authors'],False,True,False,True
kubernetes,shijinye,8,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,Gauravpadam,5,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,arienshibani,1,['author'],False,False,False,False
kubernetes,Lukasz-AWS,12,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,huww98,16,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,MaGaroo,14,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,cr7258,3,"['comment_authors', 'author', 'review_comment_authors']",False,False,False,False
kubernetes,wangwei10061,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,gdncc,1,['review_comment_authors'],False,True,False,True
kubernetes,tjungblu,2,"['comment_authors', 'author']",False,False,False,False
kubernetes,sreeram-venkitesh,2,"['comment_authors', 'author']",False,False,False,False
