repository,username,mention_count,roles,is_known_bot,only_comments,high_volume,suspected_bot
scikit-learn,WenjieZ,3,"['author', 'comment_authors']",False,False,False,False
scikit-learn,cbrummitt,1,['comment_authors'],False,True,False,True
scikit-learn,koaning,2,['comment_authors'],False,True,False,True
scikit-learn,AraiKensuke,1,['author'],False,False,False,False
scikit-learn,veerlosar,10,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,Dathiou,1,['comment_authors'],False,True,False,True
scikit-learn,olegstikhin,1,['author'],False,False,False,False
scikit-learn,lstappen,1,['author'],False,False,False,False
scikit-learn,theotheo,1,['author'],False,False,False,False
scikit-learn,ab-anssi,12,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,zhaofeng-shu33,5,"['author', 'comment_authors']",False,False,False,False
scikit-learn,galtay,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,nezar-a,1,['author'],False,False,False,False
scikit-learn,mjspeck,1,['author'],False,False,False,False
scikit-learn,rick2047,4,"['author', 'comment_authors']",False,False,False,False
scikit-learn,lenz3000,1,['comment_authors'],False,True,False,True
scikit-learn,willdarnell,1,['author'],False,False,False,False
scikit-learn,mendozamanu,3,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,kangkang59812,1,['comment_authors'],False,True,False,True
scikit-learn,jamesmyatt,3,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,fmder,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,b-little,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,gokceneraslan,1,['review_comment_authors'],False,True,False,True
scikit-learn,stefan-matcovici,8,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,shilinng,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,eyes-robson,3,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,xun-tang,4,"['author', 'comment_authors']",False,False,False,False
scikit-learn,johannfaouzi,32,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,H4dr1en,7,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,ben-dilday-enigma,3,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,AndreGosselink,1,['comment_authors'],False,True,False,True
scikit-learn,fhoang7,10,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,abhinavsagar,10,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,miguelbarao,2,"['author', 'review_comment_authors']",False,False,False,False
scikit-learn,yhtang,6,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,alexhenrie,47,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,gpapadok,7,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,BarkleyBG,1,['author'],False,False,False,False
scikit-learn,sergiormpereira,3,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,necosta,1,['comment_authors'],False,True,False,True
scikit-learn,adam2392,98,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,svenvanhal,1,['comment_authors'],False,True,False,True
scikit-learn,guilhermesilveira,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,loopyme,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,liushulun,3,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,BSoumyaRanjan,1,['author'],False,False,False,False
scikit-learn,mrsbCN,2,"['author', 'review_comment_authors']",False,False,False,False
scikit-learn,aaron-alphonsus,2,"['author', 'review_comment_authors']",False,False,False,False
scikit-learn,lrjball,15,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,thisray,1,['author'],False,False,False,False
scikit-learn,timstaley,3,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,meyer89,3,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,seberg,11,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,CYHSM,3,"['author', 'review_comment_authors']",False,False,False,False
scikit-learn,Christopher154,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,kpolonijfelinto,1,['author'],False,False,False,False
scikit-learn,argonautica,3,"['author', 'review_comment_authors']",False,False,False,False
scikit-learn,kirilldolmatov,3,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,arnaudstiegler,4,"['author', 'comment_authors']",False,False,False,False
scikit-learn,ernstklrb,1,['comment_authors'],False,True,False,True
scikit-learn,alexgoryainov,2,"['author', 'review_comment_authors']",False,False,False,False
scikit-learn,bdhammel,1,['author'],False,False,False,False
scikit-learn,rwaithera,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,wendyhhu,5,"['author', 'comment_authors']",False,False,False,False
scikit-learn,martinoywa,12,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,KenitoInc,7,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,MaggieChege,8,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,rodneyosodo,8,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,Kibugu,1,['author'],False,False,False,False
scikit-learn,robinkiplangat,1,['author'],False,False,False,False
scikit-learn,Freshia,8,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,lagvier,5,"['author', 'comment_authors']",False,False,False,False
scikit-learn,erodrago,4,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,CateGitau,1,['author'],False,False,False,False
scikit-learn,yokasre,3,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,mpetroff,1,['comment_authors'],False,True,False,True
scikit-learn,felexkemboi,1,['author'],False,False,False,False
scikit-learn,GideonSonoiya1,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,alegonz,4,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,mglowacki100,2,['comment_authors'],False,True,False,True
scikit-learn,iworkist,1,['author'],False,False,False,False
scikit-learn,Jeanselme,3,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,h4iku,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,ankitkhadria1,1,['author'],False,False,False,False
scikit-learn,Maltimore,1,['author'],False,False,False,False
scikit-learn,schuderer,4,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,dpinte,1,['comment_authors'],False,True,False,True
scikit-learn,souravsingh,1,['author'],False,False,False,False
scikit-learn,RemiLacroix-IDRIS,1,['comment_authors'],False,True,False,True
scikit-learn,francolq,1,['author'],False,False,False,False
scikit-learn,gdupret,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,getgaurav2,11,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,alexshacked,19,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,darthvadrismydad,3,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,wstates,5,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,shoyer,3,"['review_comment_authors', 'comment_authors']",False,True,False,True
scikit-learn,alexitkes,21,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,camilaagw,6,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,jcusick13,9,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,rcwoolston,7,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,gdex1,3,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,Timsaur,3,"['author', 'comment_authors']",False,False,False,False
scikit-learn,abhishek-jana,4,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,harsh020,10,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,tq0,2,"['author', 'review_comment_authors']",False,False,False,False
scikit-learn,aalva14,1,['author'],False,False,False,False
scikit-learn,SwordKnight6216,2,"['author', 'review_comment_authors']",False,False,False,False
scikit-learn,raybellwaves,5,"['author', 'comment_authors']",False,False,False,False
scikit-learn,mandalbiswadip,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,saninstein,1,['author'],False,False,False,False
scikit-learn,c-bata,3,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
scikit-learn,SmirnovEgorRu,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,anxuthu,2,"['author', 'comment_authors']",False,False,False,False
scikit-learn,krishnakatyal,8,"['author', 'review_comment_authors', 'comment_authors']",False,False,False,False
