repo,phase,node,degree,strength,betweenness
kubernetes,post,sunnylovestiramisu,8,33,0.0
kubernetes,post,deepakkinni,1,2,0.0
kubernetes,post,heyste,11,69,1.1972082533035353e-05
kubernetes,post,rohitssingh,3,11,0.0
kubernetes,post,goushicui,1,2,0.0
kubernetes,post,msau42,78,487,0.016044034843675885
kubernetes,post,divyenpatel,9,27,0.002316359846969951
kubernetes,post,riaankleinhans,13,89,0.00015329744724606879
kubernetes,post,YuikoTakada,6,19,0.0
kubernetes,post,dzjiang91,5,13,0.00012374292524240175
kubernetes,post,Huang-Wei,22,142,0.010490320063113092
kubernetes,post,sftim,5,11,0.000705443698634429
kubernetes,post,mm4tt,1,2,0.0
kubernetes,post,fabriziopandini,18,130,0.008127573125028036
kubernetes,post,champtar,21,86,0.0012025428656627952
kubernetes,post,johnSchnake,14,37,0.0009135611409018151
kubernetes,post,RA489,8,76,6.577497881209423e-05
kubernetes,post,dlipovetsky,5,22,0.0
kubernetes,post,my-git9,7,41,8.221201580749277e-05
kubernetes,post,rayandas,5,10,0.0009575926570197418
kubernetes,post,ameukam,23,143,0.0020058079761638
kubernetes,post,nikhita,12,49,6.983537789224993e-05
kubernetes,post,stephenfin,1,2,0.0
kubernetes,post,damemi,29,229,0.0070759417971940535
kubernetes,post,jsturtevant,33,145,0.008117468132883804
kubernetes,post,TommyStarK,27,116,0.0020171044151999105
kubernetes,post,coffeepac,11,32,0.0008614236050064471
kubernetes,post,Rei1010,5,12,0.0005577440026380017
kubernetes,post,mpuckett159,19,147,0.009244252147679011
kubernetes,post,justinsb,26,109,0.01238934643597185
kubernetes,post,MaciekPytel,8,27,0.0
kubernetes,post,SD-13,1,2,0.0
kubernetes,post,jayunit100,15,51,0.010195387020279272
kubernetes,post,denkensk,30,294,0.014480469413584506
kubernetes,post,hwdef,13,46,0.0004503071813376477
kubernetes,post,linxiulei,14,48,0.0003934231567736996
kubernetes,post,bells17,7,14,0.0013673001465506717
kubernetes,post,byako,5,25,3.272472200994168e-05
kubernetes,post,Songjoy,3,12,0.0
kubernetes,post,bskiba,10,30,0.0015771199882490187
kubernetes,post,sanposhiho,22,241,0.000750432387923804
kubernetes,post,dpasiukevich,5,11,0.00010702547971370792
kubernetes,post,kl52752,8,16,0.0017388184879825698
kubernetes,post,yuzhiquan,1,2,0.0
kubernetes,post,chrisohaver,2,4,0.00022782125820479553
kubernetes,post,cezarygerard,6,33,0.0
kubernetes,post,NoicFank,1,2,0.0
kubernetes,post,sairameshv,15,41,0.0012950148754962165
kubernetes,post,ahsan-n,2,4,1.0166267813803419e-05
kubernetes,post,daschott,3,6,0.0
kubernetes,post,princepereira,3,6,0.0
kubernetes,post,sbangari,3,6,0.0
kubernetes,post,PiotrProkop,6,13,0.0006939486343776075
kubernetes,post,cblecker,1,2,0.0
kubernetes,post,rokkiter,7,19,0.00037439583786661666
kubernetes,post,stlaz,14,36,0.005671516743962043
kubernetes,post,helayoty,10,25,0.0006547735382639709
kubernetes,post,lianghao208,5,14,0.00010262487016097805
kubernetes,post,tangwz,1,2,0.0
kubernetes,post,togettoyou,5,13,0.0004404966949011259
kubernetes,post,wackxu,11,43,0.004804955208634831
kubernetes,post,nayihz,10,25,0.00044160296764175636
kubernetes,post,utam0k,6,38,0.0
kubernetes,post,ruquanzhao,10,26,0.0007736042321913534
kubernetes,post,AxeZhan,28,146,0.008173203558645743
kubernetes,post,Gekko0114,3,6,0.00019576382124868833
kubernetes,post,ii2day,1,2,0.0
kubernetes,post,munnerz,2,11,0.0
kubernetes,post,hzxuzhonghu,13,36,0.0021086013437476405
kubernetes,post,serathius,27,133,0.0030634885387361994
kubernetes,post,reylejano,1,2,0.0
kubernetes,post,hakman,4,14,0.0
kubernetes,post,ankit618,3,7,0.0
kubernetes,post,fusida,4,8,0.00044006604669147607
kubernetes,post,eddiezane,9,52,0.0010125577962527468
kubernetes,post,bswartz,2,4,2.0187660200718708e-05
kubernetes,post,b8kings0ga,4,9,0.00023884482756752568
kubernetes,post,wafuwafu13,2,4,0.00012373839508125688
kubernetes,post,gxwilkerson33,5,19,0.0
kubernetes,post,LastNight1997,6,12,7.814733303346098e-05
kubernetes,post,Jeffwan,9,23,0.0006275880334482912
kubernetes,post,horacexd,6,12,7.814733303346098e-05
kubernetes,post,ibihim,9,21,0.002258861005293575
kubernetes,post,LinuxSuRen,1,2,0.0
kubernetes,post,adilGhaffarDev,6,16,8.960047137212647e-05
kubernetes,post,dejanzele,10,42,0.0011848483607790887
kubernetes,post,davidmccormick,4,8,0.00034626345648510463
kubernetes,post,xuexu6666,3,7,0.0
kubernetes,post,lentzi90,4,8,0.0005308808885263051
kubernetes,post,ljosyula,5,11,7.386928043923675e-05
kubernetes,post,andreaskaris,2,4,0.00011605671261186404
kubernetes,post,caohe,5,17,0.0
kubernetes,post,cofyc,1,2,0.0
kubernetes,post,mrbobbytables,3,6,3.8910051948701666e-05
kubernetes,post,Sharpz7,4,8,0.0002564921319013497
kubernetes,post,s-urbaniak,10,32,0.0015318841513861541
kubernetes,post,Gauravpadam,2,4,5.441043479566068e-05
kubernetes,post,kwilczynski,3,8,0.0
kubernetes,post,yliaog,9,24,0.0013577290960647911
kubernetes,post,tnqn,12,32,0.0020227490399039277
kubernetes,post,vpnachev,7,26,2.2514662674066484e-05
kubernetes,post,chenk008,1,2,0.0
kubernetes,post,testwill,19,56,0.0024751078016981344
kubernetes,post,gracenng,4,8,0.004886590874449842
kubernetes,post,leonardpahlke,1,2,0.0
kubernetes,post,crenshaw-dev,2,4,2.7211230929527468e-05
kubernetes,post,divyasri537,7,28,2.213405766219536e-05
kubernetes,post,tengqm,7,17,0.0012760299438406067
kubernetes,post,windsonsea,3,6,0.0
kubernetes,post,matte21,6,13,0.00036022040874840423
kubernetes,post,Chaunceyctx,6,13,0.00022168800894738116
kubernetes,post,giuseppe,3,6,0.00021302603103238516
kubernetes,post,rata,2,4,0.0001378176276581437
kubernetes,post,adrianchiris,2,4,4.254265805917107e-05
kubernetes,post,marquiz,14,46,0.002742872801143794
kubernetes,post,chansuke,2,4,0.00011930736399257045
kubernetes,post,ialidzhikov,8,20,0.0004588968095921244
kubernetes,post,adisky,1,2,0.0
kubernetes,post,lance5890,5,10,0.00034646207371629616
kubernetes,post,Tal-or,7,21,0.00012831165132472474
kubernetes,post,mikebrow,13,50,0.00022976756301221494
kubernetes,post,gautierdelorme,1,2,0.0
kubernetes,post,cyclinder,14,39,0.0073229123287359196
kubernetes,post,hswong3i,1,2,0.0
kubernetes,post,howardjohn,6,13,0.0009103001157076812
kubernetes,post,kgolab,4,10,0.0002846230100466534
kubernetes,post,pbetkier,7,20,0.00026230734073230243
kubernetes,post,valaparthvi,6,17,7.895051719720253e-05
kubernetes,post,kinzhi,3,6,0.0026236490634979877
kubernetes,post,mukesh-mahato,1,2,0.0
kubernetes,post,Vyom-Yadav,3,6,0.00042566315927301335
kubernetes,post,lowang-bh,6,12,0.001042894841987398
kubernetes,post,olderTaoist,3,7,2.4375249381159474e-05
kubernetes,post,KunWuLuan,2,4,2.3920022790618786e-05
kubernetes,post,alvaroaleman,1,2,0.0
kubernetes,post,Priyankasaggu11929,14,44,0.0012554968166089088
kubernetes,post,kkkkun,7,26,6.188594003378479e-05
kubernetes,post,yyzxw,2,4,0.00024616168960703836
kubernetes,post,rikatz,9,20,0.0036608673908511127
kubernetes,post,RyanAoh,4,10,0.00016466026165624277
kubernetes,post,Namanl2001,2,4,7.672305134952316e-05
kubernetes,post,xuzhenglun,2,4,0.00015250798291238229
kubernetes,post,pwittrock,7,20,0.00010468122065118829
kubernetes,post,nilekhc,11,49,0.00010041467424027534
kubernetes,post,fabi200123,2,4,1.11384756517252e-05
kubernetes,post,devilcrises,1,2,0.0
kubernetes,post,danielvegamyhre,7,19,0.0003025474334103825
kubernetes,post,stuton,4,8,0.0003942313656917591
kubernetes,post,qiutongs,9,31,0.00011068162655376607
kubernetes,post,cji,6,19,7.055934463033333e-05
kubernetes,post,lzhecheng,4,11,0.0
kubernetes,post,nilo19,3,6,6.704366218499797e-05
kubernetes,post,harshanarayana,2,4,6.406087286926255e-05
kubernetes,post,mowangdk,3,8,5.2143739454475555e-05
kubernetes,post,dinhxuanvu,3,7,0.004739336492890995
kubernetes,post,yanke-xu,1,2,0.0
kubernetes,post,Affan-7,1,2,0.0
kubernetes,post,yue9944882,10,41,0.0011492750060624183
kubernetes,post,likakuli,3,6,5.485887851966809e-05
kubernetes,post,Dragoncell,2,4,3.355025869688543e-05
kubernetes,post,Seaiii,1,2,0.0
kubernetes,post,YoyinZyc,6,13,0.0002360761985780512
kubernetes,post,RainbowMango,9,30,0.0002157670005532577
kubernetes,post,machine424,3,7,4.4509029338412196e-05
kubernetes,post,amewayne,1,2,0.0
kubernetes,post,guineveresaenger,1,2,0.0
kubernetes,post,josephburnett,3,6,0.0009418056385260484
kubernetes,post,Swizzmaster,5,15,8.659485643871725e-07
kubernetes,post,Shubham82,3,8,0.0
kubernetes,post,buddiewei,2,4,0.00010663968156267595
kubernetes,post,hakuna-matatah,5,13,0.00024941661588778025
kubernetes,post,poneding,2,4,0.0
kubernetes,post,kiashok,6,19,2.7517921046081256e-05
kubernetes,post,newtondev,2,4,6.341626019886253e-05
kubernetes,post,mashetty330,2,4,4.290294054002668e-05
kubernetes,post,Ithrael,5,18,0.0
kubernetes,post,Ritikaa96,4,9,0.0003935480542972987
kubernetes,post,MaysaMacedo,2,4,0.0001386759458266027
kubernetes,post,MaGaroo,4,14,0.0
kubernetes,post,varshaprasad96,1,2,0.0
kubernetes,post,j4ckstraw,1,2,0.0
kubernetes,post,abhiraut,2,4,0.0
kubernetes,post,astoycos,2,4,0.0
kubernetes,post,codefromthecrypt,1,2,0.0
kubernetes,post,bodgit,1,2,0.0
kubernetes,post,wenjiaswe,1,2,0.0
kubernetes,post,zouyee,2,4,1.1205126307261313e-05
kubernetes,post,yf4n,2,4,4.0475607859919525e-05
kubernetes,post,wongma7,2,4,0.0001172342299511468
kubernetes,post,claudiubelu,2,4,2.2264499755465745e-05
kubernetes,post,googs1025,2,4,0.0
kubernetes,post,aleskandro,2,4,8.321595909924572e-05
kubernetes,post,shivanshuraj1333,1,2,0.0
kubernetes,post,pegasas,3,6,0.0005344801958231711
kubernetes,post,cubxxw,1,2,0.0
kubernetes,post,yt2985,4,9,0.0003569599393847428
kubernetes,post,ping035627,1,3,0.0
kubernetes,post,sxllwx,1,2,0.0
kubernetes,post,ning0515,1,2,0.0
kubernetes,post,npolshakova,2,4,0.0006181205847024058
kubernetes,post,chewong,5,13,0.0001352286926861118
kubernetes,post,atosatto,1,2,0.0
kubernetes,post,aimuz,6,13,0.0011546029099761615
kubernetes,post,frzifus,1,2,0.0
kubernetes,post,yanggangtony,2,4,5.9307339564231855e-05
kubernetes,post,lengrongfu,1,2,0.0
kubernetes,post,sohankunkerkar,3,7,3.83009864400137e-05
kubernetes,post,sanchita-07,2,4,8.94109439666954e-05
kubernetes,post,nikhilmaheshwari24,1,2,0.0
kubernetes,post,vaibhav2107,1,2,0.0
kubernetes,post,zshihang,3,6,0.00037153181220987393
kubernetes,post,dongjiang1989,1,2,0.0
kubernetes,post,fsmunoz,1,2,0.0
kubernetes,post,yuanchen8911,1,2,0.0
kubernetes,post,daemon365,1,2,0.0
kubernetes,post,tklauser,1,2,0.0
kubernetes,post,vincepri,1,2,0.0
kubernetes,post,Peac36,1,2,0.0
kubernetes,post,swetharepakula,1,2,0.0
apache-spark,pre,mccheah,23,170,0.06595344570576767
apache-spark,pre,jzhuge,2,7,0.0
apache-spark,pre,yifeih,4,14,0.0014103887168902649
apache-spark,pre,squito,48,255,0.18112872049404544
apache-spark,pre,shaneknapp,15,86,0.02652677445247103
apache-spark,pre,jose-torres,13,151,0.02612364243943194
apache-spark,pre,rayburgemeestre,1,2,0.0
apache-spark,pre,skonto,17,109,0.0314872147689485
apache-spark,pre,liyinan926,15,145,0.028278293773649817
apache-spark,pre,rxin,26,81,0.18107212475633525
apache-spark,pre,ifilonenko,16,115,0.04766778056251742
apache-spark,pre,echarles,2,4,0.003944501777319114
apache-spark,pre,RussellSpitzer,3,7,0.0032932003210640977
apache-spark,pre,dvogelbacher,3,8,0.01052402247448687
apache-spark,pre,onursatici,4,11,0.00353317935361279
apache-spark,pre,jerryshao,27,123,0.11489344275721979
apache-spark,pre,ssuchter,5,20,0.0
apache-spark,pre,rvesse,6,50,0.0
apache-spark,pre,vinooganesh,1,3,0.0
apache-spark,pre,gczsjdy,5,17,0.0014447884416924667
apache-spark,pre,foxish,12,85,0.016112831097351215
apache-spark,pre,brkyvz,8,42,0.007651645453503038
apache-spark,pre,ScrapCodes,4,8,0.013374367290775964
apache-spark,pre,erikerlandson,9,66,0.015107212475633526
apache-spark,pre,attilapiros,32,125,0.19581257064229207
apache-spark,pre,koeninger,4,11,0.004227726178190574
apache-spark,pre,LucaCanali,5,12,0.015798646944157786
apache-spark,pre,srowen,17,42,0.09573328746703355
apache-spark,pre,Jeffwan,2,5,0.0
apache-spark,pre,dbtsai,14,51,0.05106852097564174
apache-spark,pre,BryanCutler,16,80,0.07818860877684407
apache-spark,pre,lu-wang-dl,4,27,0.0
apache-spark,pre,jkbradley,10,85,0.00420823300080266
apache-spark,pre,mengxr,12,79,0.03130833619997707
apache-spark,pre,MrBago,5,28,0.001494094713908955
apache-spark,pre,WeichenXu123,14,110,0.047876390322210735
apache-spark,pre,maryannxue,5,19,0.012492833390666206
apache-spark,pre,JkSelf,5,19,0.020804462135731477
apache-spark,pre,carsonwang,4,10,0.005706095303618524
apache-spark,pre,TomaszGaweda,1,3,0.0
apache-spark,pre,aray,2,4,0.0
apache-spark,pre,hehuiyuan,2,4,0.0047024423804609555
apache-spark,pre,andygrove,1,2,0.0
apache-spark,pre,zsxwing,24,158,0.1175774403328583
apache-spark,pre,tooptoop4,2,5,0.010801513587891297
apache-spark,pre,LantaoJin,8,38,0.040270938784870695
apache-spark,pre,Dooyoung-Hwang,1,2,0.0
apache-spark,pre,pgandhi999,7,31,0.0002334267040149393
apache-spark,pre,dhruve,4,13,0.0
apache-spark,pre,abellina,7,20,0.00976100381673137
apache-spark,pre,shahidki31,9,22,0.03147943387881468
apache-spark,pre,liupc,4,18,0.0
apache-spark,pre,redsanket,4,11,0.0028363392140481917
apache-spark,pre,mshtelma,1,3,0.0
apache-spark,pre,wzhfy,1,3,0.0
apache-spark,pre,vanzin,1,2,0.0
apache-spark,pre,viirya,1,2,0.0
apache-spark,pre,cloud-fan,10,25,0.02223835733123661
apache-spark,pre,yanlin-Lynn,1,2,0.0
apache-spark,pre,sethah,3,6,0.011678706570347435
apache-spark,pre,smurakozi,4,9,0.013008337838059198
apache-spark,pre,MLnick,3,11,0.0026671253296640294
apache-spark,pre,imatiach-msft,3,9,0.0
apache-spark,pre,yogeshg,2,7,0.0
apache-spark,pre,hhbyyh,1,2,0.0
apache-spark,pre,jinxing64,5,12,0.010801513587891297
apache-spark,pre,liutang123,1,2,0.0
apache-spark,pre,JoshRosen,11,27,0.07057029829475651
apache-spark,pre,yhuai,2,4,0.0002063983488132095
apache-spark,pre,mengCareers,1,2,0.0
apache-spark,pre,liancheng,3,7,0.0003439972480220158
apache-spark,pre,cxzl25,3,6,0.006960210984978788
apache-spark,pre,caneGuy,2,6,0.0
apache-spark,pre,ericfchang,1,2,0.0
apache-spark,pre,yeshengm,1,3,0.0
apache-spark,pre,mstewart141,1,2,0.0
apache-spark,pre,icexelloss,4,32,0.017115009746588694
apache-spark,pre,andrusha,2,10,0.0
apache-spark,pre,amanomer,6,18,0.0015028584533228495
apache-spark,pre,iRakson,5,10,0.0010319917440660474
apache-spark,pre,shivusondur,2,4,0.005023096958081478
apache-spark,pre,maropu,6,16,0.0031842678591904577
apache-spark,pre,dongjoon-hyun,8,20,0.007798745229085785
apache-spark,pre,wangshuo128,2,4,0.002179222566219471
apache-spark,pre,koertkuipers,1,2,0.0
apache-spark,pre,07ARB,4,11,0.0012785231051484916
apache-spark,pre,HyukjinKwon,5,15,0.002643045522302488
apache-spark,pre,Tagar,2,4,0.014399724802201575
apache-spark,pre,edwinalu,2,7,0.0
apache-spark,pre,sameeragarwal,3,6,0.01544547643618851
apache-spark,pre,countmdm,1,2,0.0
apache-spark,pre,rezasafi,5,23,0.007671138630890955
apache-spark,pre,henryr,2,5,0.0
apache-spark,pre,turboFei,3,11,0.0005847953216374269
apache-spark,pre,bersprockets,9,25,0.03957164152210592
apache-spark,pre,ankuriitg,4,14,0.00013759889920880633
apache-spark,pre,hthuynh2,1,4,0.0
apache-spark,pre,ivoson,1,2,0.0
apache-spark,pre,NiharS,2,4,0.0012390453257326325
apache-spark,pre,advancedxy,4,11,0.013897488820089439
apache-spark,pre,ajithme,3,9,0.021465428276573786
apache-spark,pre,wypoon,1,5,0.0
apache-spark,pre,steveloughran,7,21,0.02501154847904074
apache-spark,pre,ConeyLiu,2,4,0.003532851737186103
apache-spark,pre,codeatri,1,2,0.0
apache-spark,pre,mn-mikke,3,7,0.02153422772617819
apache-spark,pre,bdrillard,1,2,0.0
apache-spark,pre,mazeboard,1,2,0.0
apache-spark,pre,ssaavedra,1,2,0.0
apache-spark,pre,madanadit,2,5,0.0003955968352253182
apache-spark,pre,heary-cao,3,7,0.004758628597637885
apache-spark,pre,wangjiaochun,2,5,0.0
apache-spark,pre,yucai,4,10,0.017052271200878013
apache-spark,pre,sandeep-katta,1,2,0.0
apache-spark,pre,sujith71955,2,4,0.010801513587891297
apache-spark,pre,tdas,11,134,0.025692007797270953
apache-spark,pre,spaced4ndy,2,6,0.0
apache-spark,pre,uncleGen,5,11,0.01681049027798253
apache-spark,pre,arunmahadevan,8,63,0.025541795665634675
apache-spark,pre,mukulmurthy,4,13,0.003217520926499253
apache-spark,pre,nvander1,1,2,0.0
apache-spark,pre,bogdanghit,1,3,0.0
apache-spark,pre,juliuszsompolski,5,16,0.042793257653938765
apache-spark,pre,skambha,1,2,0.0
apache-spark,pre,szhem,1,2,0.0
apache-spark,pre,William1104,1,2,0.0
apache-spark,pre,nandorKollar,1,2,0.0
apache-spark,pre,choojoyq,1,2,0.0
apache-spark,pre,zzcclp,1,2,0.0
apache-spark,pre,revans2,2,5,0.0
apache-spark,pre,gatorsmile,1,3,0.0
apache-spark,pre,planga82,2,5,0.021465428276573786
apache-spark,pre,sandecho,1,2,0.0
apache-spark,pre,manuzhang,2,8,0.0
apache-spark,pre,rahulsmahadev,1,2,0.0
apache-spark,pre,xianyinxin,1,2,0.0
apache-spark,pre,Deegue,2,5,0.010801513587891297
apache-spark,pre,huizhilu,1,2,0.0
apache-spark,pre,aokolnychyi,3,12,0.0
apache-spark,pre,rednaxelafx,3,7,0.0014103887168902649
apache-spark,pre,dmateusp,1,2,0.0
apache-spark,pre,jaceklaskowski,1,3,0.0
apache-spark,pre,AndrewKL,1,2,0.0
apache-spark,pre,mallman,1,3,0.0
apache-spark,pre,parthchandra,1,2,0.0
apache-spark,pre,zheh12,1,2,0.0
apache-spark,pre,d80tb7,2,6,0.0014153029632905793
apache-spark,pre,kevinyu98,1,2,0.0
apache-spark,pre,rekhajoshm,1,2,0.0
apache-spark,pre,jalpan-randeri,1,2,0.0
apache-spark,pre,seancxmao,1,3,0.0
apache-spark,pre,vackosar,1,2,0.0
apache-spark,pre,merlintang,1,2,0.0
apache-spark,pre,guoxiaolongzte,1,4,0.0
apache-spark,pre,peter-toth,2,4,0.003495339656330369
apache-spark,pre,mickjermsurawong-stripe,1,4,0.0
apache-spark,pre,falaki,1,3,0.0
apache-spark,pre,s1ck,1,3,0.0
apache-spark,pre,rimolive,1,2,0.0
apache-spark,pre,EnricoMi,2,5,0.010801513587891297
apache-spark,pre,thompsonmax,1,2,0.0
apache-spark,pre,tedyu,5,14,0.012640752207315675
apache-spark,pre,suryag10,2,4,0.0018380919619309713
apache-spark,pre,gerashegalov,1,3,0.0
apache-spark,pre,zuotingbing,1,2,0.0
apache-spark,pre,liufengdb,1,2,0.0
apache-spark,pre,c-horn,1,2,0.0
apache-spark,pre,igorcalabria,1,2,0.0
apache-spark,pre,gengliangwang,1,2,0.0
apache-spark,pre,ConcurrencyPractitioner,1,2,0.0
apache-spark,pre,devaraj-kavali,1,2,0.0
apache-spark,pre,shivaram,1,2,0.0
apache-spark,during,ala,1,3,0.0
apache-spark,during,Yaohua628,4,12,0.00955223880597015
apache-spark,during,mccheah,1,2,0.0
apache-spark,during,attilapiros,22,74,0.15175621890547258
apache-spark,during,shaneknapp,3,10,0.0010116086235489221
apache-spark,during,HyukjinKwon,23,119,0.11149004975124384
apache-spark,during,nchammas,2,4,0.0005033167495854062
apache-spark,during,lu-wang-dl,2,8,0.0
apache-spark,during,rithwik-db,3,13,2.4875621890547263e-05
apache-spark,during,WeichenXu123,9,44,0.08951907131011613
apache-spark,during,ueshin,1,2,0.0
apache-spark,during,zero323,2,6,0.00955223880597015
apache-spark,during,hiboyang,2,9,0.0
apache-spark,during,c21,21,57,0.2429262023217247
apache-spark,during,maryannxue,8,36,0.031094527363184073
apache-spark,during,Eric5553,1,2,0.0
apache-spark,during,manuzhang,4,12,0.015273631840796019
apache-spark,during,JkSelf,2,19,0.0
apache-spark,during,Swinky,1,2,0.0
apache-spark,during,andygrove,1,4,0.0
apache-spark,during,sigmod,15,37,0.12016832504145938
apache-spark,during,aokolnychyi,3,6,0.01990049751243781
apache-spark,during,peter-toth,10,34,0.022831674958540635
apache-spark,during,vanzin,1,2,0.0
apache-spark,during,zsxwing,8,21,0.06304145936981756
apache-spark,during,nija-at,1,5,0.0
apache-spark,during,grundprinzip,12,47,0.08466998341625205
apache-spark,during,venkata91,4,24,0.0
apache-spark,during,Victsm,5,26,0.010331674958540637
apache-spark,during,otterc,12,72,0.026135986733001677
apache-spark,during,zhouyejoe,8,33,0.013420398009950249
apache-spark,during,xkrogen,13,48,0.08484991708126036
apache-spark,during,viirya,11,36,0.07273383084577119
apache-spark,during,cloud-fan,26,112,0.22048839137645124
apache-spark,during,karuppayya,4,9,0.008786069651741292
apache-spark,during,maropu,9,39,0.01171724709784411
apache-spark,during,dbtsai,23,68,0.2593217247097844
